a,b,true_result,classical_fp,qft_result,abs_error
-0.4538887866875554,-0.03624587900808274,-0.41764290767947265,0.6190476190476191,0.6190476190476191,0.0
-0.47400774660435396,0.32986504378586334,-0.8038727903902173,0.23809523809523814,0.23809523809523814,0.0
0.44282570443820346,-0.48914482416584304,0.9319705286040465,-0.07936507936507942,-0.07936507936507942,0.0
0.5698237741630386,-0.30467566430124005,0.8744994384642787,-0.1428571428571429,-0.1428571428571429,0.0
-0.710499456262575,0.7746923116604708,-1.485191767923046,-0.46031746031746035,-0.46031746031746035,0.0
-0.7801940574806794,-0.8125752782754755,0.032381220794796106,-0.9682539682539683,-0.9682539682539683,0.0
0.1699805947616132,-0.07061471056878077,0.24059530533039397,-0.746031746031746,-0.746031746031746,0.0
-0.6368881604531431,0.3808044748742,-1.017692635327343,0.015873015873015817,0.015873015873015817,0.0
0.5843955428214144,-0.6291827791965467,1.2135783220179612,0.20634920634920628,0.20634920634920628,0.0
-0.341397586936666,-0.8147267639901327,0.47332917705346667,-0.5238095238095238,-0.5238095238095238,0.0
-0.6410305206519433,-0.6512303310506447,0.010199810398701326,-1.0,-1.0,0.0
0.7577468504774104,0.7538817483552293,0.0038651021221811632,-1.0,-1.0,0.0
-0.6020428990764993,-0.8833323927219778,0.2812894936454785,-0.7142857142857143,-0.7142857142857143,0.0
-0.387503851791716,-0.5610204453395667,0.17351659354785076,-0.8412698412698413,-0.8412698412698413,0.0
-0.6234958886542945,-0.8436896767770399,0.22019378812274537,-0.7777777777777778,-0.7777777777777778,0.0
-0.6921178854023611,-0.7008669583880341,0.008749072985673068,-0.9682539682539683,-0.9682539682539683,0.0
-0.861933570594408,0.21626871593093322,-1.0782022865253413,-0.04761904761904767,-0.04761904761904767,0.0
-0.8002882635043318,-0.4650499642696456,-0.3352382992346862,0.6825396825396826,0.6825396825396826,0.0
-0.5856453523154652,0.1245816907752183,-0.7102270430906835,0.33333333333333326,0.33333333333333326,0.0
